Data e ora;Temperatura;Umidità (%);PM 1;PM 2.5;PM 10
2024-06-13  15:52:09;31.478;59.0;0.849;2.504;6.178
2024-06-13  15:52:19;31.464;59.3;1.072;2.637;6.868
2024-06-13  15:52:29;31.478;59.3;0.905;3.352;18.848
2024-06-13  15:52:39;31.478;57.8;0.883;2.326;9.914
2024-06-13  15:52:49;31.464;57.8;0.918;2.566;9.457
2024-06-13  15:52:59;31.464;57.8;0.736;1.902;16.466
2024-06-13  15:53:09;31.478;57.8;0.903;2.794;6.601
2024-06-13  15:53:19;31.464;57.8;0.99;2.841;4.799
2024-06-13  15:53:29;31.478;61.1;0.835;1.649;2.336
2024-06-13  15:53:39;31.478;61.1;0.858;2.919;9.864
2024-06-13  15:53:49;31.494;57.0;0.935;2.563;9.387
2024-06-13  15:53:59;31.478;57.0;0.969;2.001;2.279
2024-06-13  15:54:09;31.478;56.8;0.763;1.987;5.283
2024-06-13  15:54:19;31.464;56.8;0.882;2.488;13.759
2024-06-13  15:54:29;31.464;57.0;0.912;2.859;5.975
2024-06-13  15:54:39;31.478;57.0;0.803;1.635;16.119
2024-06-13  15:54:49;31.478;57.0;0.874;2.957;8.843
2024-06-13  15:54:59;31.478;57.0;0.899;2.105;5.937
2024-06-13  15:55:09;31.464;57.0;0.807;1.606;4.454
2024-06-13  15:55:19;31.451;57.0;0.817;2.37;17.749
2024-06-13  15:55:29;31.464;57.0;0.836;1.923;7.352
2024-06-13  15:55:39;31.438;57.0;0.745;1.917;16.76
2024-06-13  15:55:49;31.451;57.0;0.849;3.035;5.732
2024-06-13  15:55:59;31.464;57.0;0.952;2.324;3.859
2024-06-13  15:56:09;31.478;57.0;0.834;2.049;5.705
2024-06-13  15:56:19;31.478;57.0;0.842;2.701;4.947
